timestamp,algoritmo,tamaño_clave,curva,longitud_cadena,iteracion,tiempo_handshake_s,tiempo_handshake_ms,tamaño_certificados_bytes,exitoso,label
2026-05-17T13:31:35.016812,RSA,4096,,0,13,0.004019,4.019,1948,True,RSA-4096
2026-05-17T13:31:35.016854,RSA,4096,,0,14,0.004206,4.206,1948,True,RSA-4096
2026-05-17T13:31:35.016895,RSA,4096,,0,15,0.00417,4.17,1948,True,RSA-4096
2026-05-17T13:31:35.016938,RSA,4096,,0,16,0.004036,4.036,1948,True,RSA-4096
2026-05-17T13:31:35.016978,RSA,4096,,0,17,0.003958,3.958,1948,True,RSA-4096
2026-05-17T13:31:35.017018,RSA,4096,,0,18,0.004385,4.385,1948,True,RSA-4096
2026-05-17T13:31:35.017060,RSA,4096,,0,19,0.004262,4.262,1948,True,RSA-4096
2026-05-17T13:31:35.017100,RSA,4096,,0,20,0.004026,4.026,1948,True,RSA-4096
2026-05-17T13:31:35.017140,RSA,4096,,0,21,0.004057,4.057,1948,True,RSA-4096
2026-05-17T13:31:35.017178,RSA,4096,,0,22,0.004237,4.237,1948,True,RSA-4096
2026-05-17T13:31:35.017210,RSA,4096,,0,23,0.004276,4.276,1948,True,RSA-4096
2026-05-17T13:31:35.017243,RSA,4096,,0,24,0.004028,4.028,1948,True,RSA-4096
2026-05-17T13:31:35.017276,RSA,4096,,0,25,0.004185,4.185,1948,True,RSA-4096
2026-05-17T13:31:35.017308,RSA,4096,,0,26,0.004092,4.092,1948,True,RSA-4096
2026-05-17T13:31:35.017389,RSA,4096,,0,27,0.004081,4.081,1948,True,RSA-4096
2026-05-17T13:31:35.017424,RSA,4096,,0,28,0.003995,3.995,1948,True,RSA-4096
2026-05-17T13:31:35.017458,RSA,4096,,0,29,0.004228,4.228,1948,True,RSA-4096
2026-05-17T13:31:35.017492,RSA,4096,,0,30,0.004373,4.373,1948,True,RSA-4096
2026-05-17T13:31:38.192587,RSA,4096,,1,1,0.006259,6.259,3916,True,RSA-4096
2026-05-17T13:31:38.193078,RSA,4096,,1,2,0.004512,4.512,3916,True,RSA-4096
2026-05-17T13:31:38.193160,RSA,4096,,1,3,0.004475,4.475,3916,True,RSA-4096
2026-05-17T13:31:38.193222,RSA,4096,,1,4,0.004804,4.804,3916,True,RSA-4096
